ds,t,y
2017-01-20,47.4,46816.0
2017-01-21,51.6,40007.0
2017-01-22,52.3,38409.0
2017-01-23,46.1,47077.0
2017-01-24,40.4,49535.0
2017-01-25,41.1,49706.0
2017-01-26,36.3,52453.0
2017-01-27,29.9,53467.0
2017-01-28,27.9,49470.0
2017-01-29,28.2,47693.0
2017-01-30,24.2,54883.0
2017-01-31,30.4,52918.0
2017-02-01,36.8,51509.0
2017-02-02,28.4,53728.0
2017-02-03,22.0,55910.0
2017-02-04,20.3,51221.0
2017-02-05,36.7,43942.0
2017-02-06,38.8,49083.0
2017-02-07,55.7,45942.0
2017-02-08,41.9,49848.0
2017-02-09,27.7,56272.0
2017-02-10,21.8,55704.0
2017-02-11,50.2,41569.0
2017-02-12,51.1,39424.0
2017-02-13,36.0,49699.0
2017-02-14,39.5,49159.0
2017-02-15,36.2,51380.0
2017-02-16,29.1,52287.0
2017-02-17,42.8,47220.0
2017-02-18,53.5,39185.0
2017-02-19,49.5,37731.0
2017-02-20,47.0,44993.0
2017-02-21,54.6,44633.0
2017-02-22,56.5,44497.0
2017-02-23,59.6,44022.0
2017-02-24,59.5,42684.0
2017-02-25,41.5,41434.0
2017-02-26,30.8,42512.0
2017-02-27,42.1,47756.0
2017-02-28,46.4,47371.0
2017-03-01,55.3,45756.0
2017-03-02,36.1,50667.0
2017-03-03,29.3,51392.0
2017-03-04,26.9,46650.0
2017-03-05,38.4,41651.0
2017-03-06,55.1,45329.0
2017-03-07,54.9,45468.0
2017-03-08,45.5,46409.0
2017-03-09,46.4,45445.0
2017-03-10,36.7,47860.0
2017-03-11,24.5,46886.0
2017-03-12,25.3,43546.0
2017-03-13,28.3,53131.0
2017-03-14,23.5,56544.0
2017-03-15,21.2,57824.0
2017-03-16,27.4,53745.0
2017-03-17,31.3,52578.0
2017-03-18,38.2,44741.0
2017-03-19,38.6,42192.0
2017-03-20,40.1,49159.0
2017-03-21,47.1,46155.0
2017-03-22,39.2,50007.0
2017-03-23,33.9,50029.0
2017-03-24,57.8,44046.0
2017-03-25,65.5,37012.0
2017-03-26,60.5,35654.0
2017-03-27,56.2,42424.0
2017-03-28,54.7,43114.0
2017-03-29,48.7,43988.0
2017-03-30,57.4,43533.0
2017-03-31,54.5,42250.0
2017-04-01,41.9,39400.0
2017-04-02,45.1,37772.0
2017-04-03,57.0,43580.0
2017-04-04,57.0,43515.0
2017-04-05,52.0,44560.0
2017-04-06,48.4,46864.0
2017-04-07,40.7,47142.0
2017-04-08,44.7,39222.0
2017-04-09,58.2,36234.0
2017-04-10,68.2,43010.0
2017-04-11,63.0,42821.0
2017-04-12,53.1,42758.0
2017-04-13,56.3,42066.0
2017-04-14,59.8,37879.0
2017-04-15,70.1,35984.0
2017-04-16,69.6,35445.0
2017-04-17,62.6,42070.0
2017-04-18,60.7,43592.0
2017-04-19,69.4,45860.0
2017-04-20,70.0,46583.0
2017-04-21,57.6,41655.0
2017-04-22,48.7,36747.0
2017-04-23,50.5,35899.0
2017-04-24,57.5,42802.0
2017-04-25,61.3,44306.0
2017-04-26,67.5,46706.0
2017-04-27,67.4,44896.0
2017-04-28,53.1,41400.0
2017-04-29,62.4,37590.0
2017-04-30,64.1,37473.0
2017-05-01,65.0,43369.0
2017-05-02,51.4,42967.0
2017-05-03,48.1,43688.0
2017-05-04,49.6,44754.0
2017-05-05,47.2,44884.0
2017-05-06,48.4,38481.0
2017-05-07,48.3,36630.0
2017-05-08,46.6,43864.0
2017-05-09,53.4,43861.0
2017-05-10,60.6,44478.0
2017-05-11,61.6,43558.0
2017-05-12,55.7,41223.0
2017-05-13,57.7,36797.0
2017-05-14,67.5,36485.0
2017-05-15,65.4,44772.0
2017-05-16,71.7,49731.0
2017-05-17,75.8,52177.0
2017-05-18,76.8,53840.0
2017-05-19,72.3,50463.0
2017-05-20,61.2,39222.0
2017-05-21,69.2,39506.0
2017-05-22,60.2,43323.0
2017-05-23,62.4,44955.0
2017-05-24,64.6,45080.0
2017-05-25,61.6,44293.0
2017-05-26,63.8,43608.0
2017-05-27,70.6,40440.0
2017-05-28,70.0,39145.0
2017-05-29,68.3,38477.0
2017-05-30,67.4,46533.0
2017-05-31,66.9,46703.0
2017-06-01,66.4,46817.0
2017-06-02,68.3,47300.0
2017-06-03,73.2,43849.0
2017-06-04,75.7,44923.0
2017-06-05,74.2,52760.0
2017-06-06,64.8,46681.0
2017-06-07,60.1,43583.0
2017-06-08,60.7,44813.0
2017-06-09,67.8,46303.0
2017-06-10,74.3,45433.0
2017-06-11,76.7,47433.0
2017-06-12,79.8,59557.0
2017-06-13,77.2,59272.0
2017-06-14,71.4,52828.0
2017-06-15,72.3,54459.0
2017-06-16,76.4,58329.0
2017-06-17,78.1,53369.0
2017-06-18,77.5,48772.0
2017-06-19,69.8,51516.0
2017-06-20,68.6,50784.0
2017-06-21,73.4,55917.0
2017-06-22,77.5,59299.0
2017-06-23,71.2,51564.0
2017-06-24,68.1,42755.0
2017-06-25,66.4,38344.0
2017-06-26,63.6,44918.0
2017-06-27,61.5,45153.0
2017-06-28,66.2,47201.0
2017-06-29,74.0,54351.0
2017-06-30,78.6,55304.0
2017-07-01,73.2,46305.0
2017-07-02,74.4,45605.0
2017-07-03,75.8,49344.0
2017-07-04,75.0,47223.0
2017-07-05,74.0,50746.0
2017-07-06,73.3,49605.0
2017-07-07,71.5,48675.0
2017-07-08,69.4,43542.0
2017-07-09,68.7,41840.0
2017-07-10,74.8,53655.0
2017-07-11,75.6,54182.0
2017-07-12,77.8,58753.0
2017-07-13,79.7,59129.0
2017-07-14,77.4,57916.0
2017-07-15,69.6,46881.0
2017-07-16,73.2,47382.0
2017-07-17,72.9,57004.0
2017-07-18,73.0,61350.0
2017-07-19,78.4,62326.0
2017-07-20,77.7,61024.0
2017-07-21,78.1,58797.0
2017-07-22,76.9,53216.0
2017-07-23,76.8,49802.0
2017-07-24,72.6,55267.0
2017-07-25,66.9,51280.0
2017-07-26,69.7,53000.0
2017-07-27,73.9,53720.0
2017-07-28,74.1,54228.0
2017-07-29,68.0,42683.0
2017-07-30,69.7,43957.0
2017-07-31,72.8,55049.0
2017-08-01,74.1,55925.0
2017-08-02,74.1,56827.0
2017-08-03,74.7,58393.0
2017-08-04,72.6,51102.0
2017-08-05,64.2,40437.0
2017-08-06,67.1,38751.0
2017-08-07,67.1,47888.0
2017-08-08,66.4,49958.0
2017-08-09,69.3,51079.0
2017-08-10,71.2,53188.0
2017-08-11,73.3,52560.0
2017-08-12,70.3,45570.0
2017-08-13,68.5,43630.0
2017-08-14,71.8,53676.0
2017-08-15,75.5,58627.0
2017-08-16,78.7,62126.0
2017-08-17,78.2,61658.0
2017-08-18,76.2,58252.0
2017-08-19,74.2,50364.0
2017-08-20,75.7,50369.0
2017-08-21,78.7,60241.0
2017-08-22,76.8,58360.0
2017-08-23,68.6,50762.0
2017-08-24,64.5,47091.0
2017-08-25,63.5,45419.0
2017-08-26,63.2,39645.0
2017-08-27,64.7,39197.0
2017-08-28,67.2,47954.0
2017-08-29,67.7,49597.0
2017-08-30,67.1,48915.0
2017-08-31,69.4,49843.0
2017-09-01,58.8,41569.0
2017-09-02,55.7,34677.0
2017-09-03,64.5,36013.0
2017-09-04,69.1,41557.0
2017-09-05,67.8,47111.0
2017-09-06,56.5,43455.0
2017-09-07,56.7,43237.0
2017-09-08,59.3,42983.0
2017-09-09,61.2,37752.0
2017-09-10,57.7,35737.0
2017-09-11,58.4,43543.0
2017-09-12,60.3,44002.0
2017-09-13,62.4,44274.0
2017-09-14,62.2,44571.0
2017-09-15,66.8,46080.0
2017-09-16,68.5,42503.0
2017-09-17,70.3,42733.0
2017-09-18,72.8,50893.0
2017-09-19,69.2,49872.0
2017-09-20,71.4,53200.0
2017-09-21,75.8,57401.0
2017-09-22,77.6,58496.0
2017-09-23,76.7,51283.0
2017-09-24,74.9,47809.0
2017-09-25,74.6,55273.0
2017-09-26,76.3,57268.0
2017-09-27,75.6,55913.0
2017-09-28,62.3,46030.0
2017-09-29,60.3,41560.0
2017-09-30,56.6,35130.0
2017-10-01,55.7,33772.0
2017-10-02,61.1,42737.0
2017-10-03,67.0,46064.0
2017-10-04,70.8,47485.0
2017-10-05,66.9,45776.0
2017-10-06,67.5,45385.0
2017-10-07,70.8,42436.0
2017-10-08,64.7,38107.0
2017-10-09,66.6,45995.0
2017-10-10,63.5,45814.0
2017-10-11,65.3,45685.0
2017-10-12,57.4,42581.0
2017-10-13,63.0,42871.0
2017-10-14,65.7,39402.0
2017-10-15,67.9,38032.0
2017-10-16,50.4,41208.0
2017-10-17,51.5,42492.0
2017-10-18,53.2,42366.0
2017-10-19,59.0,44085.0
2017-10-20,60.4,43880.0
2017-10-21,61.9,38580.0
2017-10-22,62.2,37263.0
2017-10-23,62.6,44063.0
2017-10-24,49.5,44302.0
2017-10-25,44.1,45980.0
2017-10-26,42.2,46968.0
2017-10-27,52.2,44661.0
2017-10-28,37.4,41937.0
2017-10-29,37.6,41153.0
2017-10-30,37.9,49393.0
2017-10-31,36.8,49169.0
2017-11-01,37.2,49994.0
2017-11-02,57.7,45715.0
2017-11-03,57.1,43711.0
2017-11-04,46.5,40610.0
2017-11-05,63.7,38767.0
2017-11-06,52.4,44259.0
2017-11-07,43.1,47166.0
2017-11-08,42.0,47380.0
2017-11-09,39.9,48329.0
2017-11-10,30.5,50861.0
2017-11-11,26.9,47630.0
2017-11-12,36.4,43744.0
2017-11-13,38.5,49712.0
2017-11-14,38.2,49508.0
2017-11-15,38.0,50602.0
2017-11-16,38.8,50575.0
2017-11-17,39.3,48433.0
2017-11-18,53.0,42433.0
2017-11-19,37.6,44248.0
2017-11-20,31.7,51902.0
2017-11-21,39.5,49759.0
2017-11-22,34.8,50880.0
2017-11-23,31.0,42883.0
2017-11-24,39.2,41158.0
2017-11-25,49.3,38540.0
2017-11-26,36.7,41850.0
2017-11-27,42.3,48209.0
2017-11-28,51.8,47061.0
2017-11-29,49.4,46669.0
2017-11-30,45.6,48373.0
2017-12-01,38.8,48927.0
2017-12-02,38.9,44118.0
2017-12-03,41.5,42015.0
2017-12-04,47.2,48079.0
2017-12-05,47.8,48965.0
2017-12-06,31.8,52511.0
2017-12-07,29.0,54671.0
2017-12-08,21.7,56097.0
2017-12-09,24.3,52788.0
2017-12-10,25.7,49714.0
2017-12-11,30.9,53992.0
2017-12-12,29.3,56595.0
2017-12-13,21.0,59127.0
2017-12-14,26.4,57947.0
2017-12-15,22.9,57861.0
2017-12-16,35.3,47417.0
2017-12-17,38.4,45583.0
2017-12-18,41.3,50834.0
2017-12-19,44.5,49597.0
2017-12-20,38.3,50534.0
2017-12-21,34.2,51189.0
2017-12-22,49.3,46111.0
2017-12-23,38.0,43518.0
2017-12-24,29.8,44334.0
2017-12-25,20.9,47719.0
2017-12-26,14.2,53262.0
2017-12-27,6.2,58343.0
2017-12-28,7.7,58332.0
2017-12-29,16.1,55017.0
2017-12-30,14.8,53991.0
2017-12-31,0.5,55984.0
